row_idx,true_id,true_label,pred_id,pred_label,max_prob,embedding,is_correct,dist_to_pred_centroid,nearest_centroid_id,nearest_centroid_dist
46,2,suspicious_path_probe,2,suspicious_path_probe,0.6595077514648438,"[0.0, 1.2572550773620605, 0.8857654929161072, 0.0, 0.0, 3.270420789718628, 0.0, 2.724029541015625, 2.066131353378296, 0.0, 0.0, 1.1448960304260254, 0.422506183385849, 2.7060728073120117, 0.0, 0.0, 0.0, 0.0, 1.7138937711715698, 0.8157669305801392, 0.0, 1.814452052116394, 2.2389450073242188, 0.0, 2.394871473312378, 0.677727222442627, 0.0, 2.285452127456665, 0.0, 1.4582664966583252, 0.29556286334991455, 1.7813303470611572, 3.205556869506836, 0.5835077166557312, 1.544793963432312, 0.0, 0.5512386560440063, 0.0, 2.2019197940826416, 2.357405662536621, 0.0, 1.4723926782608032, 1.7878730297088623, 0.0551353357732296, 0.0, 0.0, 0.0, 1.6447633504867554, 1.7967225313186646, 0.0, 2.4937541484832764, 0.8791424036026001, 0.0, 1.719992756843567, 0.3654222786426544, 1.7708806991577148, 0.0, 0.0, 0.47838184237480164, 1.74859619140625, 1.2273844480514526, 0.38356849551200867, 4.17413854598999, 1.7829452753067017, 0.0, 2.149808645248413, 0.0, 0.0, 0.0, 0.3852463364601135, 2.6977436542510986, 2.521514892578125, 0.23192302882671356, 4.1949896812438965, 1.4811787605285645, 0.0, 0.0, 1.00240957736969, 0.0, 0.0, 0.0, 0.0, 2.002077102661133, 0.8060054779052734, 0.0, 0.0, 2.0232293605804443, 0.0, 0.0, 2.5876846313476562, 0.0, 2.272296905517578, 0.0, 0.0, 0.0, 3.2943484783172607, 3.0612378120422363, 3.184110164642334, 4.926344394683838, 2.2163684368133545, 0.0, 0.0, 2.029590368270874, 1.4613618850708008, 0.0, 0.0, 3.044985055923462, 0.9727815985679626, 3.0532565116882324, 1.3771889209747314, 0.0, 2.2353997230529785, 3.849425792694092, 1.8663408756256104, 2.289546251296997, 0.9236621260643005, 0.0, 2.6441876888275146, 1.1721413135528564, 0.0, 2.2470815181732178, 0.0, 1.4278039932250977, 1.4588475227355957, 1.1888782978057861, 0.0, 0.24381551146507263, 0.0]",1,5.713170528411865,2,5.713170528411865
47,0,benign,0,benign,0.9582051634788513,"[0.0, 1.0762604475021362, 0.9485743641853333, 0.0, 0.0, 2.503220558166504, 0.0, 2.0291495323181152, 1.3373663425445557, 0.0, 0.0, 1.8690447807312012, 0.22168610990047455, 2.145451545715332, 0.0, 0.6928882002830505, 0.0, 0.0, 1.8777306079864502, 0.9970570206642151, 0.0, 0.7256314158439636, 2.1958224773406982, 0.09341838955879211, 1.393471360206604, 0.7793001532554626, 0.0, 3.318794012069702, 0.0, 1.5865099430084229, 1.2893649339675903, 2.177595615386963, 2.4596970081329346, 0.012728013098239899, 1.3262606859207153, 0.0, 0.5762551426887512, 0.0, 2.1982052326202393, 0.8988723754882812, 0.0, 2.1018311977386475, 2.2083358764648438, 0.22254802286624908, 0.0, 0.0, 0.0, 1.7982442378997803, 2.5883212089538574, 0.0, 2.123443365097046, 1.3851068019866943, 0.0, 2.5386457443237305, 0.7584546208381653, 3.186732769012451, 0.0, 0.0, 0.0932968407869339, 1.8159220218658447, 2.4015815258026123, 0.0, 3.4914262294769287, 1.502833366394043, 0.0, 1.7991498708724976, 0.0, 0.26214417815208435, 0.0, 1.3677024841308594, 3.620579242706299, 1.662222981452942, 0.6358798742294312, 4.45612096786499, 2.427750825881958, 0.0, 0.0, 0.552698016166687, 0.0, 0.0, 0.0, 0.031416282057762146, 3.152592658996582, 0.583451509475708, 0.0, 0.0, 1.5172135829925537, 0.0, 0.0, 3.3608765602111816, 0.0, 1.1290197372436523, 0.0, 0.0, 0.0, 2.5282015800476074, 1.6164004802703857, 3.247232437133789, 4.586405277252197, 1.710932970046997, 0.0, 0.0, 2.061842203140259, 1.0287967920303345, 0.08588790893554688, 0.0, 2.8672361373901367, 1.5641342401504517, 2.114140748977661, 1.0301110744476318, 0.0, 1.411287784576416, 4.35961389541626, 1.2629120349884033, 2.202568769454956, 0.7946884632110596, 0.0, 2.3213798999786377, 1.3867244720458984, 0.0, 3.0786454677581787, 0.1221071407198906, 1.9165740013122559, 0.36506664752960205, 2.187321901321411, 0.0, 0.0, 0.0]",1,3.4914357662200928,0,3.4914357662200928
48,0,benign,0,benign,0.9372843503952026,"[0.0, 1.2348449230194092, 1.4875073432922363, 0.0, 0.0, 2.308368444442749, 0.0, 1.8561736345291138, 1.4046130180358887, 0.0, 0.0, 1.7458562850952148, 0.48693227767944336, 2.6919667720794678, 0.0, 0.7448239922523499, 0.0, 0.0, 2.2950069904327393, 0.9623746275901794, 0.0, 0.6050914525985718, 2.457024335861206, 0.0, 1.8532369136810303, 0.540153980255127, 0.0, 2.8808951377868652, 0.06855113804340363, 1.7363526821136475, 1.0415136814117432, 2.4411513805389404, 2.586947441101074, 0.4129287004470825, 1.2824890613555908, 0.0, 1.0978471040725708, 0.0, 2.461817502975464, 1.1553916931152344, 0.0, 2.0102579593658447, 2.313584089279175, 0.48611733317375183, 0.0, 0.0, 0.0, 1.9235740900039673, 2.0204694271087646, 0.0, 2.049126625061035, 1.4474925994873047, 0.0, 2.1864869594573975, 0.8705365657806396, 2.6106224060058594, 0.0, 0.0, 0.6372295022010803, 1.4452853202819824, 2.2954535484313965, 0.06378857791423798, 3.3119168281555176, 1.4918334484100342, 0.0, 1.876907229423523, 0.0, 0.0, 0.0, 1.4020198583602905, 3.5137779712677, 1.9232195615768433, 0.4212828278541565, 3.9957213401794434, 2.1591269969940186, 0.0, 0.1264665424823761, 1.0875709056854248, 0.0, 0.0, 0.0, 0.24305692315101624, 3.295974016189575, 0.6796719431877136, 0.0, 0.0, 1.4831018447875977, 0.0, 0.0, 3.321547746658325, 0.0, 1.5275325775146484, 0.0, 0.0, 0.0, 2.261211395263672, 1.940419316291809, 3.5405993461608887, 4.541639804840088, 1.8181562423706055, 0.0, 0.0, 1.9152475595474243, 1.3393383026123047, 0.2538098394870758, 0.0, 2.702648162841797, 1.5556892156600952, 2.383469581604004, 1.105111002922058, 0.0, 1.2916243076324463, 3.8137764930725098, 1.3143101930618286, 2.140748977661133, 0.5112155079841614, 0.0, 2.3150947093963623, 1.6076020002365112, 0.0, 3.14255690574646, 0.0398528128862381, 2.211707353591919, 0.6221655607223511, 2.354788064956665, 0.0, 0.0, 0.19871018826961517]",1,3.407392740249634,0,3.407392740249634
49,0,benign,0,benign,0.9965099692344666,"[0.975118100643158, 0.6639947891235352, 1.8936619758605957, 0.0, 0.0, 1.972144603729248, 0.0, 1.763517141342163, 0.0, 0.32002973556518555, 0.0, 1.9824213981628418, 1.0488693714141846, 1.5542182922363281, 0.0, 1.3833930492401123, 0.0, 0.0, 3.330617666244507, 2.3684144020080566, 0.0, 0.3817974925041199, 1.9506371021270752, 0.0, 0.970305323600769, 0.0, 0.0, 2.6394059658050537, 0.22129148244857788, 0.9441396594047546, 2.7149367332458496, 2.587869167327881, 2.0955984592437744, 1.3156734704971313, 1.2045451402664185, 0.0, 1.590717077255249, 0.0, 3.0581958293914795, 1.2114554643630981, 0.2546268403530121, 3.054826021194458, 2.727638006210327, 0.0, 0.0, 0.0, 0.0, 1.4433645009994507, 3.4786152839660645, 0.0, 2.163586378097534, 2.1661980152130127, 0.0, 3.0939137935638428, 1.7415733337402344, 3.2427055835723877, 0.0, 0.0, 1.4239975214004517, 1.3565263748168945, 3.4167678356170654, 0.09610410034656525, 3.277168035507202, 1.4709274768829346, 0.0, 1.87030827999115, 0.4943374991416931, 0.5257683992385864, 0.0, 1.8259329795837402, 3.5387656688690186, 0.9270015954971313, 2.681851863861084, 4.738508224487305, 1.9582767486572266, 0.0, 0.41900449991226196, 0.2848445177078247, 0.0, 0.0, 0.0, 2.066697835922241, 4.132032871246338, 0.0, 0.0, 0.0, 1.2954883575439453, 0.0, 0.0, 3.8257389068603516, 0.826997697353363, 0.7785733342170715, 0.0, 0.0, 0.0, 3.0634915828704834, 0.41286441683769226, 3.19568133354187, 4.308512210845947, 0.9185751080513, 0.0, 0.0, 1.8399447202682495, 0.7788307666778564, 0.3920009732246399, 0.0, 3.262728691101074, 2.0235533714294434, 1.3202707767486572, 1.273207187652588, 0.0, 1.4925899505615234, 2.4367423057556152, 0.9405298233032227, 0.8167659044265747, 0.623684287071228, 0.0, 2.975761651992798, 2.0063133239746094, 0.0, 3.836132526397705, 1.16671884059906, 3.1460063457489014, 1.2858264446258545, 2.9978015422821045, 0.0, 0.0, 1.0039193630218506]",1,4.252824783325195,0,4.252824783325195
50,0,benign,0,benign,0.8860985636711121,"[0.0, 0.8658174276351929, 0.548688530921936, 0.0, 0.0, 2.5883545875549316, 0.0, 2.170097589492798, 1.4420714378356934, 0.0, 0.0, 2.1591010093688965, 0.9595720171928406, 2.593390941619873, 0.0, 1.192461609840393, 0.0, 0.0, 2.002943754196167, 0.7905611395835876, 0.0, 0.7597029209136963, 2.2034459114074707, 0.05622375011444092, 1.6034464836120605, 0.7969117164611816, 0.0, 2.1181766986846924, 0.0, 1.2947208881378174, 1.2474455833435059, 2.448396682739258, 2.635056257247925, 0.29896071553230286, 1.3986724615097046, 0.0, 0.6397058367729187, 0.0, 2.466411828994751, 1.256837010383606, 0.0, 1.6159870624542236, 1.9840009212493896, 0.0, 0.0, 0.0, 0.0, 1.9959604740142822, 2.684969902038574, 0.0, 2.3463594913482666, 1.5134352445602417, 0.0, 2.1828107833862305, 1.0237314701080322, 3.09118390083313, 0.0, 0.0, 0.8785743117332458, 0.7996938228607178, 2.756455183029175, 0.6113914251327515, 3.1376781463623047, 2.320652723312378, 0.0, 1.9425557851791382, 0.0, 0.46564313769340515, 0.0, 1.4401369094848633, 3.4014673233032227, 1.915488839149475, 0.9683344960212708, 3.7190160751342773, 1.6977957487106323, 0.0, 0.6245583891868591, 1.4091085195541382, 0.0, 0.0, 0.0, 0.1556071639060974, 3.2249033451080322, 0.6026987433433533, 0.0, 0.0, 1.7655154466629028, 0.0, 0.0, 3.351896286010742, 0.040117789059877396, 1.6692748069763184, 0.0, 0.0, 0.0, 2.4865663051605225, 1.3463313579559326, 3.059213161468506, 4.222779750823975, 1.866591453552246, 0.0, 0.0, 1.6064178943634033, 1.3262072801589966, 0.47459471225738525, 0.0, 2.704533815383911, 2.2943780422210693, 2.2997281551361084, 1.7286943197250366, 0.0, 1.5699177980422974, 3.298185348510742, 1.3452445268630981, 2.26007080078125, 0.5911111235618591, 0.0, 2.330315589904785, 0.9864936470985413, 0.0, 2.636455535888672, 0.3441159129142761, 1.6976792812347412, 0.6538678407669067, 2.2079334259033203, 0.0, 0.0, 0.0]",1,3.9020652770996094,0,3.9020650386810303
51,0,benign,0,benign,0.991287887096405,"[0.0, 0.8959159851074219, 1.252204418182373, 0.0, 0.0, 2.7677102088928223, 0.0, 1.7140339612960815, 1.2804299592971802, 0.0, 0.0, 2.277806282043457, 0.583465576171875, 2.0866050720214844, 0.0, 1.2967050075531006, 0.0, 0.0, 2.8107869625091553, 1.1224572658538818, 0.0, 0.6496636867523193, 2.392970085144043, 0.0, 1.3995059728622437, 0.7696439027786255, 0.0, 3.975513458251953, 0.18741394579410553, 2.0694234371185303, 1.1902230978012085, 2.591372013092041, 2.403249740600586, 0.7736940979957581, 1.0112611055374146, 0.0, 0.9404834508895874, 0.0, 2.8565685749053955, 0.713737964630127, 0.0, 2.22794246673584, 2.7946746349334717, 0.937873125076294, 0.0, 0.0, 0.04956532642245293, 1.7609018087387085, 2.7422091960906982, 0.0, 1.9499011039733887, 2.034994602203369, 0.0, 3.01303768157959, 0.7877440452575684, 3.0512123107910156, 0.0, 0.0, 0.14873039722442627, 1.6903959512710571, 2.3965914249420166, 0.0, 2.799121379852295, 1.386732816696167, 0.0, 1.9323993921279907, 0.0, 0.3934546113014221, 0.0, 1.5708900690078735, 4.142693996429443, 1.7984868288040161, 1.1681666374206543, 4.750614643096924, 3.2627532482147217, 0.0, 0.3578948676586151, 0.5560482144355774, 0.0, 0.0, 0.0, 0.2224130630493164, 3.581535816192627, 0.3627616763114929, 0.0, 0.0, 1.4802006483078003, 0.0, 0.0, 4.181591033935547, 0.0, 1.1263905763626099, 0.0, 0.0, 0.0, 2.391338586807251, 1.344352126121521, 3.3237948417663574, 4.686858177185059, 1.1400731801986694, 0.0, 0.0, 1.9092220067977905, 0.4578893482685089, 0.49774426221847534, 0.0, 2.9442355632781982, 1.298642873764038, 1.8738367557525635, 0.7822779417037964, 0.0, 0.9310573935508728, 4.194800853729248, 1.1443771123886108, 2.1544606685638428, 0.15238744020462036, 0.0, 2.6151885986328125, 1.8150190114974976, 0.0, 3.826632499694824, 0.4306968152523041, 2.7982912063598633, 0.33110159635543823, 2.491982936859131, 0.0, 0.0, 0.0]",1,3.354036331176758,0,3.354036569595337
52,0,benign,0,benign,0.9971904158592224,"[0.8320679664611816, 0.9150457382202148, 1.8294527530670166, 0.0, 0.0, 2.0841710567474365, 0.0, 1.7844468355178833, 0.0861031636595726, 0.38010352849960327, 0.0, 1.798004150390625, 1.1351536512374878, 1.4556739330291748, 0.0, 1.335610270500183, 0.0, 0.08936797082424164, 3.1554384231567383, 2.4089128971099854, 0.0, 0.5810196995735168, 1.9955023527145386, 0.0, 1.0574448108673096, 0.02869649976491928, 0.0, 2.7009754180908203, 0.5512688159942627, 0.9678242802619934, 2.817017078399658, 2.418937921524048, 2.1775522232055664, 1.0536776781082153, 1.2946242094039917, 0.0, 1.4491732120513916, 0.0, 3.0743303298950195, 1.023284912109375, 0.0, 3.296924591064453, 3.0347681045532227, 0.0, 0.0, 0.0, 0.0, 1.4362988471984863, 3.504354476928711, 0.0, 2.124742269515991, 2.508870840072632, 0.0, 3.0159060955047607, 1.686592936515808, 3.4091570377349854, 0.0, 0.0, 1.61216402053833, 1.613584280014038, 3.5704634189605713, 0.03649622201919556, 3.2937629222869873, 1.35611891746521, 0.0, 2.1066994667053223, 0.4201417863368988, 0.6676360964775085, 0.0, 1.7197200059890747, 3.5482823848724365, 0.7091123461723328, 2.837265729904175, 4.824819564819336, 2.0633246898651123, 0.0, 0.4707965850830078, 0.26132410764694214, 0.0, 0.0, 0.0, 1.9894084930419922, 4.3804030418396, 0.0, 0.0, 0.0, 1.237493634223938, 0.0, 0.0, 4.012267589569092, 0.9872583746910095, 0.7987335920333862, 0.0, 0.0, 0.0, 2.9421980381011963, 0.3300331234931946, 3.3353323936462402, 4.299273490905762, 0.7911028265953064, 0.0, 0.0, 1.8794713020324707, 0.48425933718681335, 0.36842358112335205, 0.0, 3.108841896057129, 2.1080751419067383, 1.3973997831344604, 1.3447480201721191, 0.0, 1.3669248819351196, 2.6302928924560547, 1.166785717010498, 0.905232310295105, 0.69278484582901, 0.0, 3.052429437637329, 2.137333869934082, 0.0, 3.6939289569854736, 1.2388492822647095, 3.3492062091827393, 1.27131187915802, 3.195274829864502, 0.0, 0.0, 1.0885913372039795]",1,4.49738073348999,0,4.497381210327148
53,0,benign,0,benign,0.9978287816047668,"[0.921187698841095, 0.8966351747512817, 2.0262115001678467, 0.0, 0.0, 2.0140717029571533, 0.0, 1.934213399887085, 0.11391209810972214, 0.49785929918289185, 0.0, 1.8620004653930664, 1.1567307710647583, 1.6076723337173462, 0.0, 1.3682137727737427, 0.0, 0.050854168832302094, 3.2068045139312744, 2.441915988922119, 0.0, 0.3572544753551483, 1.8870954513549805, 0.0, 1.054577112197876, 0.07384170591831207, 0.0, 2.7919466495513916, 0.46143680810928345, 0.9648752808570862, 2.7868072986602783, 2.4568848609924316, 1.8333725929260254, 1.1735590696334839, 0.9408376216888428, 0.0, 1.4167200326919556, 0.0, 3.0622189044952393, 0.9193515777587891, 0.0, 3.3328375816345215, 3.181889057159424, 0.0, 0.0, 0.0, 0.0, 1.5705976486206055, 3.5644054412841797, 0.0, 2.1483564376831055, 2.563413381576538, 0.0, 2.892451763153076, 1.7816792726516724, 3.3449552059173584, 0.0, 0.0, 1.5261764526367188, 1.6423230171203613, 3.4513742923736572, 0.02108641527593136, 3.399258613586426, 1.403620958328247, 0.0, 2.008188247680664, 0.4946958124637604, 0.6042372584342957, 0.0, 1.7947872877120972, 3.7354190349578857, 0.5947073698043823, 2.7535271644592285, 4.9974284172058105, 2.1108787059783936, 0.0, 0.44856002926826477, 0.41100186109542847, 0.0, 0.0, 0.0, 2.0694773197174072, 4.554574489593506, 0.0, 0.0, 0.0, 1.2990927696228027, 0.0, 0.0, 4.188213348388672, 1.1485387086868286, 0.8312469124794006, 0.0, 0.0, 0.0, 3.077296733856201, 0.42091429233551025, 3.525089740753174, 4.059859275817871, 0.6860409379005432, 0.0, 0.0, 1.7763500213623047, 0.3257908225059509, 0.4339863657951355, 0.0, 3.097641706466675, 2.1497979164123535, 1.4337931871414185, 1.3810746669769287, 0.0, 1.4383994340896606, 2.707686185836792, 0.9076822996139526, 1.0367732048034668, 0.5141825079917908, 0.0, 2.800246477127075, 2.054028034210205, 0.0, 3.650840997695923, 1.157548427581787, 3.3260018825531006, 1.189043641090393, 3.1647543907165527, 0.0, 0.0, 1.055729866027832]",1,4.641241550445557,0,4.641241550445557
54,0,benign,0,benign,0.6967020630836487,"[0.0, 0.7437913417816162, 0.33035480976104736, 0.0, 0.0, 1.8108464479446411, 0.0, 1.605373501777649, 0.6850635409355164, 0.0, 0.0, 1.6525475978851318, 1.087884545326233, 1.217911720275879, 0.0, 0.9274677038192749, 0.0, 0.0, 1.3472079038619995, 0.5569669604301453, 0.0, 0.7230392694473267, 1.7296494245529175, 0.0, 1.423581838607788, 1.2757940292358398, 0.0, 1.75717294216156, 0.0, 0.6419304609298706, 1.886374592781067, 1.7566758394241333, 1.692862868309021, 0.029886331409215927, 1.3653446435928345, 0.0, 1.1266480684280396, 0.0, 1.7085704803466797, 1.7363418340682983, 0.6539826989173889, 1.6775959730148315, 2.331794500350952, 0.0, 0.0, 0.0, 0.587120771408081, 1.4541629552841187, 1.8642890453338623, 0.0, 2.007354259490967, 1.7146058082580566, 0.0, 1.3045525550842285, 1.0232040882110596, 1.6094856262207031, 0.0, 0.0, 1.6157312393188477, 0.2512733042240143, 2.152263879776001, 0.7676152586936951, 2.4895339012145996, 2.082477569580078, 0.0, 1.3334922790527344, 0.49865156412124634, 1.2616627216339111, 0.0, 0.9005731344223022, 1.7450532913208008, 1.5946714878082275, 2.04291033744812, 2.755458354949951, 0.9733187556266785, 0.0, 1.1536900997161865, 1.3328903913497925, 0.0, 0.0, 0.0, 0.3584521412849426, 2.7159481048583984, 0.0, 0.0, 0.0, 1.1422988176345825, 0.0, 0.0, 2.426004648208618, 0.25823500752449036, 1.2835296392440796, 0.0, 0.0, 0.0, 2.609380006790161, 1.5315461158752441, 1.9439678192138672, 2.7985377311706543, 1.3607964515686035, 0.0, 0.0, 1.5714352130889893, 1.4275683164596558, 1.2066723108291626, 0.0, 2.146282911300659, 1.2990494966506958, 1.697103500366211, 1.5778086185455322, 0.0, 1.6805341243743896, 2.17720627784729, 1.0404011011123657, 1.3407020568847656, 1.6183010339736938, 0.0, 2.11769437789917, 0.9444780945777893, 0.0, 2.4793972969055176, 1.4236817359924316, 1.8514610528945923, 1.7121233940124512, 1.438049554824829, 0.0, 0.0, 1.1884000301361084]",1,6.546041488647461,0,6.546041488647461
55,2,suspicious_path_probe,2,suspicious_path_probe,0.993162989616394,"[0.0, 0.9194246530532837, 0.0, 0.0, 0.0, 3.1567399501800537, 0.0, 3.2252304553985596, 2.336667776107788, 0.0, 0.0, 0.18735088407993317, 0.7343112826347351, 2.918595552444458, 0.0, 0.12180593609809875, 0.0, 0.3262006640434265, 1.0829391479492188, 0.6113089919090271, 0.0, 2.420837640762329, 1.7384464740753174, 0.0, 3.277952194213867, 0.0, 0.0, 0.03164614364504814, 0.0, 1.063223123550415, 0.34476760029792786, 1.6574828624725342, 2.9412474632263184, 0.4331798553466797, 2.1713016033172607, 0.0, 0.0, 0.0, 1.4224523305892944, 4.132266998291016, 0.7658179998397827, 0.6143646240234375, 0.8502952456474304, 0.0, 0.0, 0.0, 0.0, 2.2289416790008545, 0.8841214776039124, 0.0, 3.4926235675811768, 0.07003241032361984, 0.0, 0.9964351654052734, 0.06499993801116943, 1.709543228149414, 0.0, 0.0, 0.8264666199684143, 1.3484060764312744, 0.5673580765724182, 0.9093970656394958, 4.64462947845459, 2.831333875656128, 0.0, 2.639432191848755, 0.0, 0.6676387786865234, 0.0, 0.0, 1.8898053169250488, 3.472917318344116, 0.6597898602485657, 3.7267775535583496, 0.5733023285865784, 0.0, 0.5232551693916321, 2.27390718460083, 0.0, 0.0, 0.0, 0.0, 1.5159398317337036, 0.8770537972450256, 0.0, 0.0, 2.0938684940338135, 0.0, 0.0, 2.045501232147217, 0.0, 3.400204658508301, 0.0, 0.0, 0.0, 3.9582574367523193, 4.111815929412842, 2.484867572784424, 5.197938919067383, 3.7396106719970703, 0.0, 0.0, 2.2998456954956055, 2.7633163928985596, 0.5931769013404846, 0.0, 2.8456387519836426, 0.9168137907981873, 3.899709463119507, 1.6655644178390503, 0.0, 3.370400905609131, 2.5662524700164795, 2.3050458431243896, 2.9034359455108643, 1.5634208917617798, 0.0, 2.4105234146118164, 1.0413013696670532, 0.0, 0.6354575753211975, 0.0, 0.5364457368850708, 2.422354221343994, 0.3199087977409363, 0.0, 0.34177446365356445, 0.0]",1,2.2691636085510254,2,2.2691636085510254
56,2,suspicious_path_probe,2,suspicious_path_probe,0.7997036576271057,"[0.0, 0.7966820001602173, 0.21618229150772095, 0.0, 0.0, 1.9081848859786987, 0.0, 1.4908092021942139, 1.0913869142532349, 0.0, 0.0, 1.290865182876587, 1.0481162071228027, 1.9765710830688477, 0.0, 0.1166897714138031, 0.0, 0.21551533043384552, 0.9374458193778992, 0.3229382336139679, 0.0, 1.4811573028564453, 1.9760626554489136, 0.0, 1.5548896789550781, 1.2565951347351074, 0.0, 1.2143418788909912, 0.0, 0.22258368134498596, 1.2274878025054932, 1.8015860319137573, 2.2201879024505615, 0.1097673550248146, 1.66880464553833, 0.0, 0.9959328174591064, 0.0, 1.2093489170074463, 2.2755794525146484, 0.19844600558280945, 1.4366568326950073, 1.9750932455062866, 0.0, 0.0, 0.0, 0.5698471665382385, 1.5669265985488892, 1.6243618726730347, 0.0, 2.2568817138671875, 0.5398512482643127, 0.0, 1.066044807434082, 0.38658201694488525, 0.806358277797699, 0.0, 0.0, 1.1899031400680542, 0.6634268164634705, 0.7843067049980164, 1.1066287755966187, 2.7434380054473877, 2.3433353900909424, 0.0, 1.3765414953231812, 0.3867763578891754, 1.0514018535614014, 0.0, 0.5343776941299438, 1.6362593173980713, 2.055696487426758, 1.2331836223602295, 2.8357791900634766, 0.7396323084831238, 0.0, 1.5325342416763306, 2.1949334144592285, 0.0, 0.0, 0.0, 0.0, 1.494523286819458, 0.3582149147987366, 0.0, 0.0, 1.689001202583313, 0.0, 0.0, 1.6624231338500977, 0.3877968490123749, 2.32503342628479, 0.0, 0.08286237716674805, 0.0, 2.830869436264038, 2.7163357734680176, 1.8569766283035278, 3.031752824783325, 1.649890661239624, 0.0, 0.0, 1.2767184972763062, 1.9141426086425781, 0.656399130821228, 0.0, 1.9445576667785645, 1.092166781425476, 2.247591972351074, 1.8875325918197632, 0.0, 2.1830310821533203, 2.003678560256958, 1.7024489641189575, 1.3279199600219727, 1.6540400981903076, 0.0, 1.625301480293274, 0.9027377963066101, 0.0, 1.958182454109192, 1.0148895978927612, 1.5139858722686768, 2.237884044647217, 0.955004096031189, 0.0, 0.0, 1.108025074005127]",1,6.584906578063965,2,6.584906578063965
57,2,suspicious_path_probe,2,suspicious_path_probe,0.9920753240585327,"[0.0, 0.9226008653640747, 0.0, 0.0, 0.0, 2.7568187713623047, 0.0, 3.2369651794433594, 1.9551647901535034, 0.0, 0.0, 0.33199480175971985, 0.9311821460723877, 2.7078304290771484, 0.0, 0.19159987568855286, 0.0, 0.0, 1.1959551572799683, 0.46248525381088257, 0.0, 3.0521841049194336, 1.667872428894043, 0.0, 3.0694797039031982, 0.1169990748167038, 0.0, 0.2524699568748474, 0.0, 0.817775309085846, 0.6119676232337952, 1.4302338361740112, 2.7085039615631104, 0.49719351530075073, 1.82841157913208, 0.0, 0.028077837079763412, 0.0, 1.217402458190918, 3.862436056137085, 0.48165518045425415, 0.41752591729164124, 0.580356776714325, 0.0, 0.0, 0.0, 0.0, 1.9046630859375, 0.7502090930938721, 0.0, 2.828578472137451, 0.17074395716190338, 0.0, 0.48982954025268555, 0.0073529258370399475, 1.5686883926391602, 0.0, 0.0, 1.2310776710510254, 1.102596402168274, 0.3345569372177124, 0.6940678358078003, 3.824324607849121, 3.018810749053955, 0.0, 2.354722499847412, 0.17909014225006104, 0.883263111114502, 0.0, 0.17253050208091736, 1.5417083501815796, 3.5136260986328125, 0.9262832999229431, 3.4214134216308594, 0.4821152687072754, 0.0, 0.7963626980781555, 2.2869253158569336, 0.0, 0.0, 0.0, 0.0, 1.0883638858795166, 0.4324430525302887, 0.0, 0.0, 1.9051439762115479, 0.0, 0.0, 1.4851456880569458, 0.05055922642350197, 2.900580644607544, 0.0, 0.0, 0.0, 3.682657480239868, 4.05671501159668, 2.5326602458953857, 4.701289176940918, 3.4121878147125244, 0.0, 0.0, 2.171281099319458, 2.6351006031036377, 0.9660174250602722, 0.0, 2.181980609893799, 0.9174515604972839, 3.5261404514312744, 1.5871851444244385, 0.0, 3.1387932300567627, 2.5361247062683105, 2.1851139068603516, 2.31022310256958, 1.5392590761184692, 0.0, 2.5905168056488037, 0.6225428581237793, 0.0, 0.6619012951850891, 0.03135246783494949, 0.7534146308898926, 2.9452009201049805, 0.6868289709091187, 0.0, 0.5265204906463623, 0.4158225655555725]",1,2.3148391246795654,2,2.3148391246795654
