run_id,record_id,source_type,rule_hit,rule_name,rule_severity,rule_reason,anomaly_score,anomaly_threshold,anomaly_model,anomaly_version,is_anomaly,anomaly_reason,is_unknown,osr_method,osr_reason,osr_pred_label,osr_final_label,osr_max_prob,osr_prob_threshold,osr_distance,osr_distance_threshold,osr_reject_reason,final_label,stage,confidence,risk_score,raw_text
apache_log_access.log_20260420_161519,apache_576,apache_log,0,,,no apache rule matched,0.35,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=0; cluster_size=818; cluster_normal=1; heuristic=status=404; special_tokens=6,0,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""benign"", ""max_prob"": 0.7759031057357788, ""dist_to_pred_centroid"": 3.1212589740753174, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 0, ""reject_reason"": ""accepted"", ""engine_ready"": true, ""engine_error"": """"}",benign,benign,0.7759031057357788,0.5398888796567917,3.1212589740753174,4.467410373687743,accepted,benign,normal,0.9,0.35,"84.247.59.176 - - [22/Dec/2022:13:17:11 -0800] ""HEAD /config.json HTTP/1.1"" 404 275 ""-"" ""-"" "
apache_log_access.log_20260420_161519,apache_577,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=0; cluster_size=818; cluster_normal=1; heuristic=special_tokens=6,0,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""suspicious_path_probe"", ""max_prob"": 0.9714151620864868, ""dist_to_pred_centroid"": 3.1273906230926514, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 0, ""reject_reason"": ""accepted"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,suspicious_path_probe,0.9714151620864868,0.5398888796567917,3.1273906230926514,5.560724353790283,accepted,benign,normal,0.9,0.15,"82.118.30.30 - - [22/Dec/2022:13:18:16 -0800] ""HEAD /.well-known.zip HTTP/1.1"" 301 182 ""-"" ""-"" "
apache_log_access.log_20260420_161519,apache_578,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=0; cluster_size=818; cluster_normal=1; heuristic=special_tokens=6,0,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""benign"", ""max_prob"": 0.8310799598693848, ""dist_to_pred_centroid"": 3.384789228439331, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 0, ""reject_reason"": ""accepted"", ""engine_ready"": true, ""engine_error"": """"}",benign,benign,0.8310799598693848,0.5398888796567917,3.384789228439331,4.467410373687743,accepted,benign,normal,0.9,0.15,"91.219.236.219 - - [22/Dec/2022:13:18:28 -0800] ""HEAD /back/www.sql HTTP/1.1"" 301 179 ""-"" ""-"" "
apache_log_access.log_20260420_161519,apache_579,apache_log,0,,,no apache rule matched,0.35,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=0; cluster_size=818; cluster_normal=1; heuristic=status=404; special_tokens=6,0,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""benign"", ""max_prob"": 0.8310799598693848, ""dist_to_pred_centroid"": 3.384789228439331, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 0, ""reject_reason"": ""accepted"", ""engine_ready"": true, ""engine_error"": """"}",benign,benign,0.8310799598693848,0.5398888796567917,3.384789228439331,4.467410373687743,accepted,benign,normal,0.9,0.35,"91.219.239.222 - - [22/Dec/2022:13:18:28 -0800] ""HEAD /back/www.sql HTTP/1.1"" 404 275 ""-"" ""-"" "
apache_log_access.log_20260420_161519,apache_580,apache_log,1,suspicious_path_probe,high,path matched keyword: /.env,0.78,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.1500; cluster=11; cluster_size=4; minority_cluster=1; heuristic=keyword=/.env; special_tokens=6,0,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""suspicious_path_probe"", ""max_prob"": 0.95, ""dist_to_pred_centroid"": null, ""prob_threshold"": null, ""class_distance_threshold"": null, ""is_unknown"": 0, ""reject_reason"": ""rule_already_matched"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,suspicious_path_probe,0.95,,,,rule_already_matched,suspicious_path_probe,rule,0.95,0.9,"45.86.200.156 - - [22/Dec/2022:13:18:42 -0800] ""HEAD /back/.env HTTP/1.1"" 301 176 ""-"" ""-"" "
apache_log_access.log_20260420_161519,apache_581,apache_log,1,suspicious_path_probe,high,path matched keyword: /.env,0.8,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.1500; cluster=12; cluster_size=4; minority_cluster=1; heuristic=status=404; keyword=/.env; special_tokens=6,0,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""suspicious_path_probe"", ""max_prob"": 0.95, ""dist_to_pred_centroid"": null, ""prob_threshold"": null, ""class_distance_threshold"": null, ""is_unknown"": 0, ""reject_reason"": ""rule_already_matched"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,suspicious_path_probe,0.95,,,,rule_already_matched,suspicious_path_probe,rule,0.95,0.9,"45.86.200.159 - - [22/Dec/2022:13:18:42 -0800] ""HEAD /back/.env HTTP/1.1"" 404 275 ""-"" ""-"" "
apache_log_access.log_20260420_161519,apache_582,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=0; cluster_size=818; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4853888154029846, ""dist_to_pred_centroid"": 6.245889663696289, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4853888154029846,0.5398888796567917,6.245889663696289,5.560724353790283,low_confidence+far_from_centroid,unknown,osr,0.4853888154029846,0.85,"171.43.205.254 - - [22/Dec/2022:13:18:54 -0800] ""GET / HTTP/1.1"" 200 49143 ""http://www.secrepo.com"" ""Mozilla/5.0 (Linux; Android 5.0; SM-N9100 Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/37.0.0.0 Mobile Safari/537.36 MicroMessenger/8.0.29.56_r958800.520 NetType/WIFI"" "
apache_log_access.log_20260420_161519,apache_583,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=0; cluster_size=818; cluster_normal=1; heuristic=special_tokens=6,0,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""benign"", ""max_prob"": 0.8382421731948853, ""dist_to_pred_centroid"": 2.929943084716797, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 0, ""reject_reason"": ""accepted"", ""engine_ready"": true, ""engine_error"": """"}",benign,benign,0.8382421731948853,0.5398888796567917,2.929943084716797,4.467410373687743,accepted,benign,normal,0.9,0.15,"45.86.200.121 - - [22/Dec/2022:13:19:45 -0800] ""HEAD /bak/directory.rar HTTP/1.1"" 301 184 ""-"" ""-"" "
apache_log_access.log_20260420_161519,apache_584,apache_log,0,,,no apache rule matched,0.35,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=0; cluster_size=818; cluster_normal=1; heuristic=status=404; special_tokens=6,0,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""benign"", ""max_prob"": 0.8382421731948853, ""dist_to_pred_centroid"": 2.929943084716797, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 0, ""reject_reason"": ""accepted"", ""engine_ready"": true, ""engine_error"": """"}",benign,benign,0.8382421731948853,0.5398888796567917,2.929943084716797,4.467410373687743,accepted,benign,normal,0.9,0.35,"45.86.200.149 - - [22/Dec/2022:13:19:45 -0800] ""HEAD /bak/directory.rar HTTP/1.1"" 404 275 ""-"" ""-"" "
apache_log_access.log_20260420_161519,apache_585,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=0; cluster_size=818; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4853888154029846, ""dist_to_pred_centroid"": 6.245889663696289, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4853888154029846,0.5398888796567917,6.245889663696289,5.560724353790283,low_confidence+far_from_centroid,unknown,osr,0.4853888154029846,0.85,"171.43.205.254 - - [22/Dec/2022:13:20:20 -0800] ""GET / HTTP/1.1"" 301 475 ""http://secrepo.com"" ""Mozilla/5.0 (Linux; Android 5.0; SM-N9100 Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/37.0.0.0 Mobile Safari/537.36 MicroMessenger/8.0.29.56_r958800.520 NetType/WIFI"" "
