run_id,record_id,source_type,rule_hit,rule_name,rule_severity,rule_reason,anomaly_score,anomaly_threshold,anomaly_model,anomaly_version,is_anomaly,anomaly_reason,is_unknown,osr_method,osr_reason,osr_pred_label,osr_final_label,osr_max_prob,osr_prob_threshold,osr_distance,osr_distance_threshold,osr_reject_reason,final_label,stage,confidence,risk_score,raw_text,text,cluster_id,cluster_dist,pseudo_label,representative_rank
apache_log_access.log_20260420_153020,apache_260,apache_log,0,,,no apache rule matched,0.78,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.1500; cluster=8; cluster_size=26; minority_cluster=1; heuristic=special_tokens=9,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.45734384655952454, ""dist_to_pred_centroid"": 5.568498611450195, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.4573438465595245,0.5398888796567917,5.568498611450195,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.4573438465595245,0.85,"173.231.60.198 - - [22/Oct/2021:11:41:06 -0700] ""GET /Datasets%20Description/Network/?C=N;O=A HTTP/1.1"" 200 732 ""http://www.secrepo.com/"" ""Mozilla/5.0 (compatible; Adsbot/3.1; +https://seostar.co/robot/)"" ",METHOD=GET PATH=/Datasets%20Description/Network/ QUERY=C=N;O=A PROTOCOL=HTTP/1.1,4,0.058282014,unknown_cluster_04,1
apache_log_access.log_20260420_153020,apache_11,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=0; cluster_size=90; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.5368753671646118, ""dist_to_pred_centroid"": 5.184625148773193, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.5368753671646118,0.5398888796567917,5.184625148773193,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.5368753671646118,0.85,"51.222.253.16 - - [22/Oct/2021:03:06:43 -0700] ""GET /Datasets%20Description/Network/dns.html HTTP/1.1"" 200 1499 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",METHOD=GET PATH=/Datasets%20Description/Network/dns.html QUERY= PROTOCOL=HTTP/1.1,4,0.061819762,unknown_cluster_04,2
apache_log_access.log_20260420_153020,apache_170,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=0; cluster_size=90; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.5368753671646118, ""dist_to_pred_centroid"": 5.184625148773193, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.5368753671646118,0.5398888796567917,5.184625148773193,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.5368753671646118,0.85,"157.90.181.151 - - [22/Oct/2021:08:40:15 -0700] ""GET /Datasets%20Description/Network/dns.html HTTP/1.1"" 200 1543 ""-"" ""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"" ",METHOD=GET PATH=/Datasets%20Description/Network/dns.html QUERY= PROTOCOL=HTTP/1.1,4,0.061819762,unknown_cluster_04,3
apache_log_access.log_20260420_153020,apache_565,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=0; cluster_size=90; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.5368753671646118, ""dist_to_pred_centroid"": 5.184625148773193, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.5368753671646118,0.5398888796567917,5.184625148773193,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.5368753671646118,0.85,"173.231.60.198 - - [22/Oct/2021:23:31:19 -0700] ""GET /Datasets%20Description/Network/dns.html HTTP/1.1"" 200 1506 ""http://www.secrepo.com/"" ""Mozilla/5.0 (compatible; Adsbot/3.1; +https://seostar.co/robot/)"" ",METHOD=GET PATH=/Datasets%20Description/Network/dns.html QUERY= PROTOCOL=HTTP/1.1,4,0.061819762,unknown_cluster_04,4
apache_log_access.log_20260420_153020,apache_172,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=0; cluster_size=90; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.5161362290382385, ""dist_to_pred_centroid"": 5.341831684112549, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.5161362290382385,0.5398888796567917,5.341831684112549,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.5161362290382385,0.85,"157.90.181.151 - - [22/Oct/2021:08:40:19 -0700] ""GET /Datasets%20Description/Network/ftp.html HTTP/1.1"" 200 1507 ""-"" ""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"" ",METHOD=GET PATH=/Datasets%20Description/Network/ftp.html QUERY= PROTOCOL=HTTP/1.1,4,0.061916757,unknown_cluster_04,5
apache_log_access.log_20260420_153020,apache_24,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=9; cluster_size=102; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.5377134680747986, ""dist_to_pred_centroid"": 5.053356170654297, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.5377134680747986,0.5398888796567917,5.053356170654297,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.5377134680747986,0.85,"66.249.66.158 - - [22/Oct/2021:03:52:26 -0700] ""GET /robots.txt HTTP/1.1"" 200 377 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ",METHOD=GET PATH=/robots.txt QUERY= PROTOCOL=HTTP/1.1,5,0.0012660197,unknown_cluster_05,1
apache_log_access.log_20260420_153020,apache_40,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=9; cluster_size=102; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.5377134680747986, ""dist_to_pred_centroid"": 5.053356170654297, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.5377134680747986,0.5398888796567917,5.053356170654297,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.5377134680747986,0.85,"157.55.39.66 - - [22/Oct/2021:04:40:19 -0700] ""GET /robots.txt HTTP/1.1"" 200 377 ""-"" ""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"" ",METHOD=GET PATH=/robots.txt QUERY= PROTOCOL=HTTP/1.1,5,0.0012660197,unknown_cluster_05,2
apache_log_access.log_20260420_153020,apache_54,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=9; cluster_size=102; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.5377134680747986, ""dist_to_pred_centroid"": 5.053356170654297, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.5377134680747986,0.5398888796567917,5.053356170654297,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.5377134680747986,0.85,"71.13.87.122 - - [22/Oct/2021:04:54:37 -0700] ""GET /robots.txt HTTP/1.1"" 301 495 ""-"" ""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)"" ",METHOD=GET PATH=/robots.txt QUERY= PROTOCOL=HTTP/1.1,5,0.0012660197,unknown_cluster_05,3
apache_log_access.log_20260420_153020,apache_55,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=9; cluster_size=102; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.5377134680747986, ""dist_to_pred_centroid"": 5.053356170654297, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.5377134680747986,0.5398888796567917,5.053356170654297,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.5377134680747986,0.85,"71.13.87.122 - - [22/Oct/2021:04:54:38 -0700] ""GET /robots.txt HTTP/1.1"" 200 377 ""-"" ""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)"" ",METHOD=GET PATH=/robots.txt QUERY= PROTOCOL=HTTP/1.1,5,0.0012660197,unknown_cluster_05,4
apache_log_access.log_20260420_153020,apache_92,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=9; cluster_size=102; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.5377134680747986, ""dist_to_pred_centroid"": 5.053356170654297, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.5377134680747986,0.5398888796567917,5.053356170654297,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.5377134680747986,0.85,"157.90.181.151 - - [22/Oct/2021:06:02:16 -0700] ""GET /robots.txt HTTP/1.1"" 200 377 ""-"" ""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"" ",METHOD=GET PATH=/robots.txt QUERY= PROTOCOL=HTTP/1.1,5,0.0012660197,unknown_cluster_05,5
apache_log_access.log_20260420_153020,apache_89,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4617648124694824, ""dist_to_pred_centroid"": 5.267197132110596, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4617648124694824,0.5398888796567917,5.267197132110596,5.560724353790283,low_confidence,unknown,osr,0.4617648124694824,0.85,"51.222.253.8 - - [22/Oct/2021:05:52:38 -0700] ""GET /self.logs/access.log.2019-01-08.gz HTTP/1.1"" 200 24652 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",METHOD=GET PATH=/self.logs/access.log.2019-01-08.gz QUERY= PROTOCOL=HTTP/1.1,6,0.02496811,unknown_cluster_06,1
apache_log_access.log_20260420_153020,apache_76,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.45902368426322937, ""dist_to_pred_centroid"": 5.2997026443481445, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4590236842632293,0.5398888796567917,5.2997026443481445,5.560724353790283,low_confidence,unknown,osr,0.4590236842632293,0.85,"51.222.253.1 - - [22/Oct/2021:05:17:20 -0700] ""GET /self.logs/access.log.2021-06-17.gz HTTP/1.1"" 200 28447 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",METHOD=GET PATH=/self.logs/access.log.2021-06-17.gz QUERY= PROTOCOL=HTTP/1.1,6,0.028571514,unknown_cluster_06,2
apache_log_access.log_20260420_153020,apache_339,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4621824026107788, ""dist_to_pred_centroid"": 5.27977180480957, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4621824026107788,0.5398888796567917,5.27977180480957,5.560724353790283,low_confidence,unknown,osr,0.4621824026107788,0.85,"51.222.253.12 - - [22/Oct/2021:12:30:43 -0700] ""GET /self.logs/access.log.2017-06-01.gz HTTP/1.1"" 200 19756 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",METHOD=GET PATH=/self.logs/access.log.2017-06-01.gz QUERY= PROTOCOL=HTTP/1.1,6,0.02876502,unknown_cluster_06,3
apache_log_access.log_20260420_153020,apache_596,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=special_tokens=6,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.45735472440719604, ""dist_to_pred_centroid"": 5.290152549743652, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.457354724407196,0.5398888796567917,5.290152549743652,5.560724353790283,low_confidence,unknown,osr,0.457354724407196,0.85,"78.180.53.247 - - [23/Oct/2021:00:29:30 -0700] ""GET /self.logs/access.log.2017-01-08.gz HTTP/1.1"" 200 14947 ""http://www.secrepo.com/self.logs/"" ""Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.73"" ",METHOD=GET PATH=/self.logs/access.log.2017-01-08.gz QUERY= PROTOCOL=HTTP/1.1,6,0.029041043,unknown_cluster_06,4
apache_log_access.log_20260420_153020,apache_365,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4571034014225006, ""dist_to_pred_centroid"": 5.251237869262695, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4571034014225006,0.5398888796567917,5.251237869262695,5.560724353790283,low_confidence,unknown,osr,0.4571034014225006,0.85,"51.222.253.11 - - [22/Oct/2021:13:57:48 -0700] ""GET /self.logs/access.log.2021-10-04.gz HTTP/1.1"" 200 12992 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",METHOD=GET PATH=/self.logs/access.log.2021-10-04.gz QUERY= PROTOCOL=HTTP/1.1,6,0.02950509,unknown_cluster_06,5
apache_log_access.log_20260420_153020,apache_48,apache_log,0,,,no apache rule matched,0.35,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=status=404; special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.4169871509075165, ""dist_to_pred_centroid"": 5.963250637054443, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.4169871509075165,0.5398888796567917,5.963250637054443,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.4169871509075165,0.85,"116.179.37.59 - - [22/Oct/2021:04:49:06 -0700] ""GET /css/style.css HTTP/1.1"" 404 291 ""http://www.secrepo.com/"" ""Mozilla/5.0 (compatible; Baiduspider-render/2.0; +http://www.baidu.com/search/spider.html)"" ",METHOD=GET PATH=/css/style.css QUERY= PROTOCOL=HTTP/1.1,7,0.012259897,unknown_cluster_07,1
apache_log_access.log_20260420_153020,apache_195,apache_log,0,,,no apache rule matched,0.35,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=status=404; special_tokens=7,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.4169871509075165, ""dist_to_pred_centroid"": 5.963250637054443, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.4169871509075165,0.5398888796567917,5.963250637054443,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.4169871509075165,0.85,"91.182.215.77 - - [22/Oct/2021:09:03:46 -0700] ""GET /css/style.css HTTP/1.1"" 404 305 ""http://www.secrepo.com/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15"" ",METHOD=GET PATH=/css/style.css QUERY= PROTOCOL=HTTP/1.1,7,0.012259897,unknown_cluster_07,2
apache_log_access.log_20260420_153020,apache_51,apache_log,0,,,no apache rule matched,0.35,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=status=404; special_tokens=9,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.4169871509075165, ""dist_to_pred_centroid"": 5.963250637054443, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.4169871509075165,0.5398888796567917,5.963250637054443,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.4169871509075165,0.85,"116.179.37.217 - - [22/Oct/2021:04:49:07 -0700] ""GET /css/style.css HTTP/1.1"" 404 291 ""http://www.secrepo.com/"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1 (compatible; Baiduspider-render/2.0; +http://www.baidu.com/search/spider.html)"" ",METHOD=GET PATH=/css/style.css QUERY= PROTOCOL=HTTP/1.1,7,0.012259927,unknown_cluster_07,3
apache_log_access.log_20260420_153020,apache_5,apache_log,0,,,no apache rule matched,0.35,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=status=404; special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.4169871509075165, ""dist_to_pred_centroid"": 5.963250637054443, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.4169871509075165,0.5398888796567917,5.963250637054443,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.4169871509075165,0.85,"116.86.203.45 - - [22/Oct/2021:02:50:49 -0700] ""GET /css/style.css HTTP/1.1"" 404 305 ""http://www.secrepo.com/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"" ",METHOD=GET PATH=/css/style.css QUERY= PROTOCOL=HTTP/1.1,7,0.012259927,unknown_cluster_07,4
apache_log_access.log_20260420_153020,apache_82,apache_log,0,,,no apache rule matched,0.35,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=status=404; special_tokens=10,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.4169871509075165, ""dist_to_pred_centroid"": 5.963250637054443, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.4169871509075165,0.5398888796567917,5.963250637054443,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.4169871509075165,0.85,"66.249.66.86 - - [22/Oct/2021:05:32:48 -0700] ""GET /css/style.css HTTP/1.1"" 404 328 ""http://www.secrepo.com/"" ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ",METHOD=GET PATH=/css/style.css QUERY= PROTOCOL=HTTP/1.1,7,0.012259927,unknown_cluster_07,5
apache_log_access.log_20260420_153020,apache_283,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=9; cluster_size=102; cluster_normal=1; heuristic=special_tokens=9,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.3952479362487793, ""dist_to_pred_centroid"": 5.994900226593018, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.3952479362487793,0.5398888796567917,5.994900226593018,5.560724353790283,low_confidence+far_from_centroid,unknown,osr,0.3952479362487793,0.85,"173.231.60.198 - - [22/Oct/2021:11:49:10 -0700] ""GET /self.logs/2016/?C=D;O=A HTTP/1.1"" 200 7823 ""http://www.secrepo.com/"" ""Mozilla/5.0 (compatible; Adsbot/3.1; +https://seostar.co/robot/)"" ",METHOD=GET PATH=/self.logs/2016/ QUERY=C=D;O=A PROTOCOL=HTTP/1.1,8,0.04451603,unknown_cluster_08,1
apache_log_access.log_20260420_153020,apache_271,apache_log,0,,,no apache rule matched,0.78,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.1500; cluster=11; cluster_size=14; minority_cluster=1; heuristic=special_tokens=9,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4082556962966919, ""dist_to_pred_centroid"": 5.853207588195801, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4082556962966919,0.5398888796567917,5.853207588195801,5.560724353790283,low_confidence+far_from_centroid,unknown,osr,0.4082556962966919,0.85,"173.231.60.198 - - [22/Oct/2021:11:48:06 -0700] ""GET /self.logs/?C=S;O=A HTTP/1.1"" 200 38285 ""http://www.secrepo.com/"" ""Mozilla/5.0 (compatible; Adsbot/3.1; +https://seostar.co/robot/)"" ",METHOD=GET PATH=/self.logs/ QUERY=C=S;O=A PROTOCOL=HTTP/1.1,8,0.044585414,unknown_cluster_08,2
apache_log_access.log_20260420_153020,apache_467,apache_log,0,,,no apache rule matched,0.78,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.1500; cluster=11; cluster_size=14; minority_cluster=1; heuristic=special_tokens=9,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4082556962966919, ""dist_to_pred_centroid"": 5.853207588195801, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4082556962966919,0.5398888796567917,5.853207588195801,5.560724353790283,low_confidence+far_from_centroid,unknown,osr,0.4082556962966919,0.85,"157.90.181.151 - - [22/Oct/2021:15:52:36 -0700] ""GET /self.logs/?C=S;O=A HTTP/1.1"" 200 38322 ""-"" ""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"" ",METHOD=GET PATH=/self.logs/ QUERY=C=S;O=A PROTOCOL=HTTP/1.1,8,0.044585414,unknown_cluster_08,3
